Id,SalePrice
2741,144984.86441779492
2742,151456.53851794856
2743,153607.11771123545
2744,153415.9781388089
2745,137219.52619031473
2746,132667.9591
2747,153534.6417
2748,123437.41018571041
2749,131433.14210523842
2750,135375.52415399847
2751,137726.18116591687
2752,198451.6456001429
2753,150062.01397061851
2754,199727.81904888983
2755,132389.39759571865
2756,93320.07036884122
2757,64204.460226528536
2758,81702.48325166819
2759,160934.2997832299
2760,103844.35437902865
2761,149430.50918692318
2762,145035.91390571423
2763,193365.20393663517
2764,161577.46936036897
2765,296255.08970534074
2766,137965.88903452302
2767,83475.09431778363
2768,130925.96882917585
2769,135360.5907490008
2770,143333.42205911744
2771,116248.27088169394
2772,117067.3588190348
2773,153273.50689956074
2774,141168.62726329066
2775,110290.46040430914
2776,135868.3139679397
2777,142689.41255980422
2778,109329.42508383712
2779,115644.97927263439
2780,101839.62281573129
2781,95788.74040398454
2782,91976.96247478403
2783,93623.29813623201
2784,129781.72544209215
2785,143132.90456918397
2786,65436.592449446485
2787,123767.2226318923
2788,69382.55581146342
2789,162725.24900861576
2790,92708.64448184088
2791,118002.08055282691
2792,61296.86390449969
2793,168440.5561
2794,81887.59649856434
2795,116469.86586500796
2796,98443.23667847707
2797,202155.9673150477
2798,103662.97066355076
2799,114319.04088213856
2800,68239.93916
2801,105044.59312309927
2802,133621.90073114185
2803,160434.1068533562
2804,130555.97144699638
2805,109710.10582878598
2806,87632.72248199902
2807,158578.27627959533
2808,151261.37998559955
2809,138185.70214232468
2810,126639.39878871317
2811,161753.92449902228
2812,156455.01571769785
2813,148027.72648386506
2814,154398.0974880246
2815,100486.28715919195
2816,249085.95478530062
2817,159390.5093162595
2818,129391.54105593755
2819,158587.31829956928
2820,137398.95237160622
2821,112439.87159753715
2822,212537.53440896177
2823,386296.1785854257
2824,178500.2406629578
2825,145876.4609483374
2826,128485.65147656815
2827,140241.00359118648
2828,217667.3181143426
2829,204764.6989667539
2830,232234.98401528207
2831,171054.5528577123
2832,228218.03782960234
2833,297854.15785452677
2834,205702.97288236805
2835,216057.15682245168
2836,192948.52634085406
2837,159545.51292192627
2838,147718.4070474267
2839,177569.76920993027
2840,203642.44560635387
2841,198334.2695004611
2842,222308.41455217847
2843,143080.1138217645
2844,170044.81921861178
2845,121381.98726051685
2846,206589.29580031263
2847,195995.31062258666
2848,217526.45031862037
2849,196590.17839740094
2850,283464.8783000554
2851,211791.5653515808
2852,234500.34323031802
2853,234012.83030931215
2854,139620.48337465135
2855,200631.0111573438
2856,198938.0566395599
2857,189832.64409000584
2858,201839.37730202166
2859,120307.81919149964
2860,133169.33095615022
2861,122542.93727122691
2862,187569.22590019196
2863,125227.07860759784
2864,240596.4303749103
2865,141736.3413928852
2866,139090.27666308224
2867,99900.05753
2868,105174.50378383382
2869,106020.2431
2870,123500.19866707223
2871,77530.23922857334
2872,39232.542760267446
2873,102141.77010959828
2874,144718.87382881972
2875,115391.80714531457
2876,163708.29404785272
2877,140574.95363927365
2878,163241.19368402465
2879,142912.97370193736
2880,104137.71530377764
2881,171933.5640361466
2882,176112.85375882615
2883,204427.78946385882
2884,202125.55305442744
2885,192056.99983263307
2886,234835.98250478238
2887,100537.13041609104
2888,137789.00255037716
2889,64410.34275816853
2890,80505.43800538906
2891,143021.0547177524
2892,50639.94299074961
2893,96111.90102447108
2894,66962.11010844841
2895,349012.94437709195
2896,291301.1282681032
2897,208840.74281960432
2898,150098.25852706577
2899,213856.83385692674
2900,162558.5537859584
2901,218822.2978148683
2902,188162.7746
2903,340910.0048753424
2904,346096.33620199753
2905,79979.07779929473
2906,198307.18131563856
2907,112833.70221356917
2908,130394.3211521069
2909,150501.2296490902
2910,81244.99733398475
2911,77058.95710199418
2912,145726.08377049092
2913,82744.58145236097
2914,78668.95866300336
2915,85905.83248118266
2916,77040.67567304357
2917,144066.7385199944
2918,124900.73149952239
2919,224148.57662482793
